Date|AAPL|AGG|AMZN|BND|BTC-USD|COP|CROMF|CVX|DUK|EXC|FB|GC=F|GOOGL|HYG|IEF|JNK|JPM|KO|LQD|MSFT|MUB|NEE|NFLX|NVDA|PEHN.SW|PEP|PFFA|PG|SHY|TIP|TLT|TSLA|V|XOM|^GSPC|^IRX
2021-04-23|131.53257751464844|108.1333999633789|173.5655059814453|80.14813232421875|53555.109375|48.111061096191406|11.764997482299805|96.67404174804688|90.20572662353516|29.512022018432617||1768.0999755859375|119.63800048828125|77.62068176269531|109.05567932128906|95.69779205322266|145.44529724121094|50.736846923828125|121.46404266357422|246.97256469726562|110.89324188232422|73.08007049560547|509.0|152.9691162109375||134.4835662841797|19.748571395874023|125.32475280761719|83.45873260498047|112.39173889160156|130.78250122070312|225.6666717529297|232.65985107421875|53.00107192993164|4211.47021484375|0.00800000037997961
2021-04-26|||||||||||||||||||||||||75.55789947509766|||||||||||
2021-04-30|127.84716033935547|108.38868713378906|165.31849670410156|80.34580993652344|56396.515625|50.43828582763672|11.818272590637207|98.59122467041016|91.10281372070312|29.242477416992188||1815.5|116.86750030517578|77.43434143066406|109.5919189453125|95.38250732421875|150.59991455078125|50.99866485595703|122.22503662109375|244.25352478027344|110.79825592041016|70.04216766357422|499.54998779296875|144.96617126464844||135.99710083007812|19.7890682220459|127.81212615966797|83.4684066772461|112.77207946777344|132.29530334472656|221.17999267578125|227.21810913085938|55.348079681396484|4201.6201171875|0.00800000037997961
2021-05-03|||||||||||||||||||||||||76.0271987915039|||||||||||
2021-05-07|123.14674377441406|107.98458099365234|158.07350158691406|80.00749206542969|49716.19140625|49.11620330810547|12.288873672485352|96.47506713867188|93.3318862915039|29.196455001831055||1823.800048828125|111.4520034790039|77.39287567138672|109.13612365722656|95.3560562133789|151.35910034179688|50.970619201660156|121.19853973388672|237.70045471191406|110.72394561767578|68.73614501953125|486.6600036621094|136.4042510986328||136.75392150878906|19.643266677856445|130.2522735595703|83.48001098632812|113.05367279052734|128.5976104736328|190.56333923339844|219.7725067138672|53.324798583984375|4112.5|0.00800000037997961
2021-05-10|||||||||||||||||||||||||76.49650573730469|||||||||||
2021-05-14|125.66569519042969|108.2212905883789|162.38400268554688|80.21489715576172|40782.73828125|50.54785919189453|12.288873672485352|93.65352630615234|93.56240844726562|30.340391159057617||1881.800048828125|115.34750366210938|77.43740844726562|109.39483642578125|95.43517303466797|150.7311553955078|51.10152816772461|121.9331283569336|241.07481384277344|110.97125244140625|70.3071517944336|501.6700134277344|145.85952758789062||137.55740356445312|19.594667434692383|130.51708984375|83.49937438964844|112.8671646118164|129.94215393066406|195.5933380126953|222.74769592285156|53.68196105957031|4159.1201171875|0.003000000026077032
2021-05-17|||||||||||||||||||||||||75.08859252929688|||||||||||
2021-05-21|123.66191864013672|108.46749877929688|161.5054931640625|80.39402770996094|38436.96875|50.675628662109375|12.235596656799316|94.29644012451172|91.49482727050781|29.584205627441406||1895.699951171875|118.13400268554688|77.6421890258789|109.62479400634766|95.72523498535156|154.03013610839844|51.88698196411133|122.37017822265625|244.40577697753906|111.294677734375|69.08628845214844|503.8599853515625|154.59864807128906||136.8847198486328|19.895715713500977|127.66081237792969|83.51872253417969|113.40000915527344|131.29620361328125|210.28334045410156|223.16085815429688|53.4265022277832|4200.8798828125|0.004999999888241291
2021-05-24|||||||||||||||||||||||||76.0271987915039|||||||||||
2021-05-28|121.94438171386719|108.14553833007812|159.35049438476562|80.18663024902344|39208.765625|54.27118682861328|12.546371459960938|98.4890365600586|93.01351165771484|30.36029052734375||1871.199951171875|117.37899780273438|77.52642822265625|109.36607360839844|95.61095428466797|155.73583984375|52.027244567871094|121.96102905273438|240.87660217285156|111.21858215332031|68.49006652832031|489.42999267578125|169.38922119140625||137.96847534179688|20.156646728515625|128.48365783691406|83.47034454345703|112.67179107666016|130.6807403564453|190.94667053222656|224.3905029296875|55.81683349609375|4192.85009765625|0.014999999664723873
2021-05-31|||||||||||||||||||||||||75.55789947509766|||||||||||
2021-06-04|124.48119354248047|109.31812286376953|167.4824981689453|81.058837890625|36702.59765625|54.90999221801758|12.602158546447754|99.23966217041016|93.05008697509766|30.983814239501953||1894.199951171875|121.75650024414062|78.24164581298828|111.01415252685547|96.53230285644531|150.32815551757812|52.27970504760742|124.43553161621094|252.17977905273438|112.03496551513672|69.93670654296875|487.2699890136719|173.93344116210938||138.9105682373047|20.327877044677734|128.42689514160156|83.53034210205078|114.28446197509766|135.16445922851562|203.3733367919922|230.13525390625|57.24919509887695|4239.18017578125|0.019999999552965164
2021-06-07|||||||||||||||||||||||||77.9044189453125|||||||||||
2021-06-11|130.08782958984375|109.03362274169922|174.46200561523438|80.87940979003906|38053.50390625|53.85140609741211|12.602158546447754|98.01301574707031|93.69963836669922|30.512855529785156||1773.800048828125|121.74349975585938|78.13445281982422|110.1607894897461|96.46174621582031|142.2306671142578|51.38203811645508|124.51005554199219|255.76780700683594|111.78726959228516|70.95468139648438|498.3399963378906|186.2762451171875||139.7764434814453|20.401268005371094|126.72451782226562|83.39485931396484|113.50768280029297|135.6385955810547|205.53334045410156|228.36460876464844|56.55582046508789|4221.85986328125|0.02800000086426735
2021-06-14|||||||||||||||||||||||||79.4079818725586|||||||||||
2021-06-18|131.68690490722656|109.13794708251953|172.45399475097656|80.94552612304688|34662.4375|56.02334213256836|12.584321022033691|98.07708740234375|90.63487243652344|29.34540557861328||1775.5999755859375|122.5|78.46495819091797|110.39089965820312|96.79692077636719|142.93356323242188|51.24161911010742|124.68706512451172|261.4439392089844|111.43476867675781|69.33731079101562|518.0599975585938|191.75006103515625||137.09422302246094|20.352340698242188|125.8071060180664|83.34648895263672|113.79338073730469|136.07476806640625|226.60667419433594|232.38792419433594|58.86404037475586|4266.490234375|0.0430000014603138
2021-06-21|||||||||||||||||||||||||79.4079818725586|||||||||||
2021-06-25|135.49703979492188|109.15687561035156|171.64849853515625|80.97384643554688|33572.1171875|57.38309860229492|12.584321022033691|97.22575378417969|91.0739974975586|29.83626365661621||1775.9000244140625|122.44450378417969|78.53641510009766|110.58267211914062|96.82335662841797|147.2166290283203|50.836517333984375|124.83615112304688|266.2573547363281|111.53004455566406|70.58363342285156|533.5399780273438|201.79905700683594||139.47525024414062|20.672561645507812|127.90673065185547|83.34648895263672|113.65946960449219|136.71009826660156|225.97332763671875|231.31570434570312|57.7144889831543|4319.93994140625|0.03999999910593033
2021-06-28|||||||||||||||||||||||||79.4079818725586|||||||||||
2021-07-02|141.3899383544922|110.2068099975586|186.57049560546875|81.77944946289062|32877.37109375|54.03392028808594|12.638060569763184|93.9211196899414|91.99800872802734|29.803098678588867||1799.5999755859375|125.04399871826172|78.73503112792969|112.25877380371094|97.17774963378906|141.46217346191406|50.99667739868164|126.37845611572266|271.9628601074219|112.3008041381836|71.47793579101562|530.760009765625|198.7114715576172||141.03753662109375|20.787456512451172|129.55238342285156|83.47518157958984|114.9521484375|141.1136016845703|217.60333251953125|232.75189208984375|54.86799621582031|4320.81982421875|0.0430000014603138
2021-07-05|||||||||||||||||||||||||80.37049865722656|||||||||||
2021-07-09|146.56227111816406|110.14988708496094|181.55999755859375|81.71321105957031|31780.73046875|52.09012985229492|12.638060569763184|92.73109436035156|95.09021759033203|30.333755493164062||1828.4000244140625|127.00499725341797|78.68126678466797|112.23959350585938|97.15118408203125|146.5379638671875|53.17295837402344|126.16375732421875|275.5018615722656|112.32941436767578|73.0857925415039|542.9500122070312|189.36135864257812||146.11024475097656|20.730003356933594|131.6141815185547|83.42681121826172|115.93170166015625|140.99021911621094|216.86666870117188|244.49717712402344|53.782318115234375|4360.02978515625|0.03799999877810478
2021-07-12|||||||||||||||||||||||||80.37049865722656|||||||||||
2021-07-16|144.90394592285156|110.42523193359375|181.90150451660156|81.93075561523438|32313.10546875|51.715965270996094|13.041116714477539|90.46088409423828|94.15706634521484|30.519489288330078||1805.0|128.42149353027344|78.67229461669922|112.64258575439453|97.08037567138672|142.26791381835938|53.20122146606445|126.78919982910156|280.5113525390625|112.4057388305664|72.41983032226562|511.7699890136719|195.6288604736328||146.05377197265625|20.574079513549805|130.3279266357422|83.47518157958984|115.98562622070312|141.94918823242188|216.4199981689453|240.15908813476562|52.103614807128906|4367.47998046875|0.0430000014603138
2021-07-19|||||||||||||||||||||||||79.4079818725586|||||||||||
2021-07-23|143.7589569091797|110.43473052978516|179.99600219726562|81.93075561523438|40008.421875|52.09012985229492|13.041116714477539|93.89366149902344|96.68207550048828|31.388431549072266||1831.199951171875|135.77749633789062|78.8336181640625|112.62336730957031|97.28395080566406|144.21913146972656|53.747642517089844|126.85449981689453|280.8642272949219|112.28170776367188|74.36065673828125|514.25|196.3078155517578||147.57838439941406|20.75615692138672|132.74649047851562|83.49452209472656|117.17191314697266|141.30352783203125|225.78334045410156|243.87747192382812|53.764068603515625|4419.14990234375|0.03999999910593033
2021-07-26|||||||||||||||||||||||||80.85176086425781|||||||||||
2021-07-30|145.16061401367188|110.44420623779297|168.79949951171875|81.94966125488281|40869.5546875|51.44929885864258|13.094179153442383|92.6670150756836|98.7405014038086|31.6205997467041||1805.0999755859375|136.25149536132812|78.4034194946289|112.94957733154297|96.64661407470703|144.36050415039062|53.22948455810547|126.73320007324219|283.8247985839844|112.2244644165039|76.57738494873047|524.8900146484375|206.0423126220703||145.2255401611328|20.979164123535156|135.62066650390625|83.46551513671875|116.16534423828125|142.6992950439453|238.2100067138672|236.293212890625|52.18572235107422|4429.10009765625|0.0430000014603138
2021-08-02|||||||||||||||||||||||||80.37049865722656|||||||||||
2021-08-06|146.96697998046875|109.880126953125|165.1750030517578|81.48155975341797|44428.2890625|52.45161819458008|13.094179153442383|93.95773315429688|96.69121551513672|31.859399795532227||1749.0|137.19400024414062|78.46800994873047|111.91846466064453|96.7869644165039|152.504638671875|53.549800872802734|125.47312927246094|284.1091003417969|111.92929077148438|78.96538543701172|510.7200012207031|198.7339324951172||145.9408416748047|20.86353302001953|136.0489501953125|83.42870330810547|116.59856414794922|139.02305603027344|240.75|228.0104522705078|52.32257843017578|4460.830078125|0.0430000014603138
2021-08-09|||||||||||||||||||||||||80.85176086425781|||||||||||
2021-08-13|145.02220153808594|110.45067596435547|159.3874969482422|81.95516204833984|46717.578125|48.221641540527344|12.590557098388672|86.3140640258789|98.68718719482422|32.62275314331055||1780.199951171875|135.67999267578125|78.29716491699219|112.94576263427734|96.60931396484375|145.42567443847656|53.56864547729492|126.37086486816406|290.93218994140625|111.94840240478516|80.4400405883789|543.7100219726562|197.66561889648438||149.5547637939453|20.81397819519043|137.99049377441406|83.43840789794922|116.76129150390625|143.02532958984375|224.49000549316406|228.10459899902344|48.83571243286133|4405.7998046875|0.0430000014603138
2021-08-16|||||||||||||||||||||||||78.92671966552734|||||||||||
2021-08-20|145.85256958007812|110.09883880615234|165.8000030517578|81.67098999023438|46942.21875|50.695255279541016|12.590557098388672|90.19609069824219|96.81279754638672|32.616058349609375||1792.199951171875|141.4405059814453|78.87262725830078|112.12006378173828|97.25772094726562|152.4669647216797|52.32505416870117|125.89401245117188|293.76788330078125|111.90062713623047|79.73600006103516|550.1199951171875|220.32958984375||145.52671813964844|20.714860916137695|135.54457092285156|83.41905975341797|116.64376068115234|141.1240234375|233.72000122070312|227.0703125|50.66948699951172|4470.0|0.0430000014603138
2021-08-23|||||||||||||||||||||||||79.4079818725586|||||||||||
